event_id,sid,early_probability,event_proximal_probability,delta,positive_temporal_change
002962_02,S7414,0.05518494942275539,0.21598090084803814,0.16079595142528275,1
002963_01,S7414,0.08117458094474073,0.15448689455961656,0.07331231361487583,1
002963_02,S7414,0.0638919939297692,0.16025731947713553,0.09636532554736633,1
002964_01,S7414,0.045394402396519956,0.13060569047848125,0.0852112880819613,1
002964_02,S7414,0.06059426012103578,0.22011040670292636,0.1595161465818906,1
002965_01,S7414,0.06755376561962853,0.28215765689474587,0.21460389127511734,1
002965_02,S7414,0.06246543388131207,0.21375226204263092,0.15128682816131886,1
002966_01,S7414,0.08206847087261626,0.2511449075836956,0.16907643671107936,1
002966_02,S7414,0.06261231325432232,0.22668521489351118,0.16407290163918886,1
002967_01,S7414,0.07065362256636915,0.24862469721228253,0.17797107464591339,1
002967_02,S7414,0.09220161454992436,0.2380076626496691,0.14580604809974473,1
002968_01,S7414,0.1023785462091479,0.22769344414842516,0.12531489793927725,1
002968_02,S7414,0.05907324488809161,0.2400620632238858,0.18098881833579417,1
002969_01,S7414,0.03631682481149732,0.1812896659785657,0.14497284116706838,1
002969_02,S7414,0.041803071896133026,0.23646457654935327,0.19466150465322024,1
002970_01,S7414,0.09141491633982775,0.20238060306787664,0.11096568672804889,1
002970_02,S7414,0.0535619918016763,0.22186787414125084,0.16830588233957455,1
002971_01,S7414,0.0589232263003781,0.15837030401774688,0.09944707771736877,1
002971_02,S7414,0.06921797674656495,0.18670788140001687,0.11748990465345192,1
002972_01,S7414,0.05301253516710932,0.14970180398466462,0.0966892688175553,1
002972_02,S7414,0.07686941619587927,0.28312975193552187,0.2062603357396426,1
002973_01,S7414,0.07111751376597948,0.1580190447673299,0.08690153100135041,1
002973_02,S7414,0.04891759605211837,0.19429387833482079,0.1453762822827024,1
002974_01,S7414,0.07567484349034542,0.19851271516593355,0.12283787167558813,1
002974_02,S7414,0.07625641497266056,0.26713745830501184,0.19088104333235129,1
002975_01,S7414,0.07748233697828998,0.22550984012193537,0.14802750314364538,1
002975_02,S7414,0.07459046771987346,0.28538499682048823,0.21079452910061477,1
002976_01,S7414,0.06884128732730525,0.33892975548563636,0.2700884681583311,1
002976_02,S7414,0.08113098133920023,0.192039983849021,0.11090900250982076,1
003395_01,S7414,0.05843694977410175,0.22119217529003912,0.16275522551593738,1
003395_02,S7414,0.09732955186918792,0.0910291700586618,-0.006300381810526112,0
003396_01,S7414,0.07969533246167883,0.2204105496496838,0.14071521718800495,1
003396_02,S7414,0.10097235170611575,0.20726197518915568,0.10628962348303993,1
003397_01,S7414,0.09943221563244038,0.3098300086060739,0.21039779297363354,1
003397_02,S7414,0.077802613717727,0.1764832328921327,0.0986806191744057,1
003398_01,S7414,0.05629121436008294,0.3649742279980872,0.30868301363800427,1
003398_02,S7414,0.10205330491743823,0.2739380935978438,0.17188478868040558,1
003399_01,S7414,0.0624852062399462,0.2848050573479363,0.22231985110799013,1
003399_02,S7414,0.12327385421861421,0.15873761102649364,0.03546375680787943,1
003400_01,S7414,0.03739608641789391,0.23436774089684448,0.19697165447895057,1
003400_02,S7414,0.09486166964502141,0.2835436479673182,0.18868197832229677,1
003401_01,S7414,0.04601513025133195,0.17902504242218822,0.13300991217085628,1
003401_02,S7414,0.13511925080153522,0.1321111311183359,-0.003008119683199334,0
003402_01,S7414,0.07817319297950918,0.24046714116704054,0.16229394818753134,1
003402_02,S7414,0.11181146181660755,0.12042137595303326,0.008609914136425714,1
003403_01,S7414,0.07495779110610992,0.3283799923428842,0.2534222012367743,1
003403_02,S7414,0.07750602362169788,0.0859188337097055,0.008412810088007622,1
003405_01,S7414,0.10705165277630489,0.19939584228912963,0.09234418951282473,1
003405_02,S7414,0.05694416558219345,0.09277210893954098,0.03582794335734753,1
003406_01,S7414,0.05006111678644707,0.13554884485763377,0.08548772807118671,1
003406_02,S7414,0.03792514757947657,0.15734527952638105,0.11942013194690448,1
003407_01,S7414,0.06454925145347636,0.23101064474401908,0.16646139329054271,1
003407_02,S7414,0.07865974382326624,0.17094768724780005,0.09228794342453381,1
003408_01,S7414,0.0610843596707204,0.21297095386427234,0.15188659419355194,1
003408_02,S7414,0.10823033165643574,0.31484733279362276,0.206617001137187,1
003409_01,S7414,0.1211636757796108,0.22036937075514076,0.09920569497552996,1
003409_02,S7414,0.06166503850241238,0.29379250835286774,0.23212746985045535,1
003410_01,S7414,0.12922900438157398,0.2306811441724752,0.10145213979090123,1
003410_02,S7414,0.062226386734177304,0.25036884615632393,0.18814245942214664,1
003411_01,S7414,0.07034366510347596,0.2797938991996332,0.20945023409615726,1
003411_02,S7414,0.08416335759580312,0.1961095160873779,0.11194615849157477,1
003412_01,S7414,0.07644460012602597,0.13769300313297655,0.061248403006950586,1
003412_02,S7414,0.07326120966272757,0.174584024135979,0.10132281447325144,1
003413_01,S7414,0.05311696046955966,0.16000199169017448,0.10688503122061482,1
003413_02,S7414,0.06347938058064542,0.14837475728001942,0.084895376699374,1
003415_01,S7414,0.06993195401815167,0.17341637829476308,0.10348442427661142,1
003415_02,S7414,0.10192821809813066,0.10045281768210618,-0.0014754004160244805,0
003416_01,S7414,0.10587785894400285,0.157913158891945,0.052035299947942135,1
003416_02,S7414,0.0827634371310657,0.15108108800634212,0.06831765087527643,1
003417_01,S7414,0.04843691087422688,0.14256260104345228,0.0941256901692254,1
003417_02,S7414,0.053437259371110095,0.1254586199869085,0.07202136061579839,1
003418_01,S7414,0.058004286197023955,0.20049005928920813,0.1424857730921842,1
003418_02,S7414,0.05822371138425605,0.1399368455663338,0.08171313418207773,1
003419_01,S7414,0.05636768767683655,0.09544939366994387,0.03908170599310732,1
003419_02,S7414,0.03140070622541111,0.09393764428668935,0.06253693806127825,1
003420_01,S7414,0.05190128273413912,0.1378016618105946,0.0859003790764555,1
003420_02,S7414,0.04992124924649493,0.16455520546217717,0.11463395621568223,1
003421_01,S7414,0.053457846053550175,0.15010079728761527,0.0966429512340651,1
003421_02,S7414,0.035576129250068214,0.17234347366374914,0.13676734441368094,1
003422_01,S7414,0.05068048212069924,0.1824227935480492,0.13174231142734993,1
003422_02,S7414,0.05503245728660695,0.2630368820590564,0.20800442477244946,1
003423_01,S7414,0.09445454879480346,0.18935240307589146,0.094897854281088,1
003423_02,S7414,0.0683476899942259,0.2119656462160846,0.1436179562218587,1
003424_01,S7414,0.05941027026639372,0.12271699827876302,0.0633067280123693,1
003424_02,S7414,0.054498203058154525,0.15234974265015272,0.09785153959199819,1
003425_01,S7414,0.09798071028464161,0.19494778937758112,0.0969670790929395,1
003425_02,S7414,0.15172428484450903,0.1462169355828381,-0.00550734926167093,0
003428_01,S7414,0.05559824839677504,0.16864628917502578,0.11304804077825073,1
003428_02,S7414,0.057247365618138306,0.10254930708930157,0.045301941471163266,1
003429_01,S7414,0.108488370682355,0.11709859405749433,0.008610223375139323,1
003429_02,S7414,0.06591322602694805,0.1060455445636811,0.04013231853673305,1
003430_01,S7414,0.11580366307594349,0.16216975018256233,0.04636608710661884,1
003430_02,S7414,0.06551682065763204,0.1240217072851905,0.05850488662755847,1
003432_01,S7414,0.059138108418333495,0.17589839216252054,0.11676028374418704,1
003432_02,S7414,0.030657471114353886,0.145489272306229,0.11483180119187511,1
003433_01,S7414,0.09382309360145848,0.1049167731118208,0.011093679510362317,1
003433_02,S7414,0.05983007808151219,0.2045000615072869,0.1446699834257747,1
003434_01,S7414,0.12054420957806955,0.15828236058259756,0.037738151004528014,1
003434_02,S7414,0.06576018406422962,0.22776638959576237,0.16200620553153275,1
003435_01,S7414,0.08590701825359014,0.14921607131449444,0.0633090530609043,1
003435_02,S7414,0.08461818274503574,0.24822211075129977,0.16360392800626403,1
003436_01,S7414,0.09752450794110724,0.18255791877529237,0.08503341083418513,1
003436_02,S7414,0.04805416969481225,0.211239386288434,0.16318521659362176,1
003437_01,S7414,0.11550087681643438,0.1946006703384427,0.07909979352200831,1
003437_02,S7414,0.1627161515159522,0.1278555831249726,-0.03486056839097959,0
003438_01,S7414,0.08190157491113262,0.1477745681714892,0.06587299326035659,1
003438_02,S7414,0.08000510333231613,0.1262371338008601,0.046232030468543975,1
003440_01,S7414,0.09827314298361803,0.1381998421007644,0.03992669911714636,1
003440_02,S7414,0.14946504289169982,0.12547435406341428,-0.023990688828285534,0
003441_01,S7414,0.06378198203199674,0.21532526120902434,0.1515432791770276,1
003441_02,S7414,0.11527463616256596,0.19794064715299217,0.08266601099042621,1
003442_01,S7414,0.04599603680633388,0.18495147144962337,0.1389554346432895,1
003442_02,S7414,0.12692732755023695,0.23257656126048037,0.10564923371024343,1
003444_01,S7414,0.07209867645337872,0.14029152370108822,0.06819284724770949,1
003444_02,S7414,0.10560167333470677,0.1921427022922658,0.08654102895755902,1
003445_01,S7414,0.09414770618660145,0.16189477642497316,0.0677470702383717,1
003445_02,S7414,0.1289283891550599,0.1507205978744656,0.02179220871940568,1
003449_01,S7414,0.05307037998632849,0.1978171848346989,0.1447468048483704,1
003449_02,S7414,0.08862544850313438,0.2035767583937339,0.11495130989059953,1
003450_01,S7414,0.070412565514216,0.28580028472215435,0.21538771920793837,1
003450_02,S7414,0.08946582982322569,0.17512512144790413,0.08565929162467843,1
003451_01,S7414,0.07864534378754837,0.3066919913987714,0.22804664761122304,1
003451_02,S7414,0.06813070157325318,0.19652521544017,0.1283945138669168,1
003452_01,S7414,0.11566397351272105,0.39061518351908986,0.2749512100063688,1
003452_02,S7414,0.09816529228782625,0.21635673246477227,0.11819144017694602,1
003453_01,S7414,0.18332757833625737,0.2721617650326323,0.08883418669637491,1
003453_02,S7414,0.10756826498689386,0.12901857117272883,0.021450306185834975,1
003454_01,S7414,0.07721390110241425,0.313119078763464,0.23590517766104976,1
003454_02,S7414,0.1971619453587978,0.13442465977565368,-0.06273728558314412,0
003455_01,S7414,0.06880912689051098,0.22814749386357613,0.15933836697306514,1
003455_02,S7414,0.07166632987784713,0.11067926809429825,0.03901293821645112,1
003456_01,S7414,0.11678393697963844,0.25441805344426444,0.13763411646462598,1
003456_02,S7414,0.15717927412348245,0.12163309785730654,-0.03554617626617591,0
003457_01,S7414,0.05919278904460667,0.3736621347847734,0.3144693457401667,1
003457_02,S7414,0.09868222735148387,0.10958583143701253,0.010903604085528665,1
003458_01,S7414,0.14045161675101347,0.2735657479121107,0.13311413116109722,1
003458_02,S7414,0.15781870576075782,0.14701569272920342,-0.010803013031554398,0
003459_01,S7414,0.07413890543000463,0.16862212921233238,0.09448322378232775,1
003459_02,S7414,0.104623598559769,0.2147068594449076,0.11008326088513862,1
003460_01,S7414,0.09766507969850674,0.36040552911471363,0.2627404494162069,1
003460_02,S7414,0.12484808219781302,0.1409339998364992,0.016085917638686192,1
003461_01,S7414,0.10003100634019256,0.21754664110259936,0.1175156347624068,1
003461_02,S7414,0.06485494865357808,0.281680405945266,0.21682545729168792,1
003462_01,S7414,0.09671280028452159,0.2412432007275378,0.1445304004430162,1
003462_02,S7414,0.12115270862273979,0.2040386543403258,0.08288594571758602,1
003463_01,S7414,0.0609191749813307,0.15599235926523183,0.09507318428390113,1
003463_02,S7414,0.06835370432525942,0.23404653121741037,0.16569282689215095,1
003464_01,S7414,0.06592992303369431,0.20751701953345575,0.14158709649976142,1
003464_02,S7414,0.08901985614907558,0.37943784687768606,0.29041799072861046,1
003465_01,S7414,0.05228997151642551,0.1612333742713087,0.1089434027548832,1
003465_02,S7414,0.09380443365614834,0.16128848379875171,0.06748405014260338,1
003466_01,S7414,0.0486619348118894,0.13092352264405763,0.08226158783216822,1
003466_02,S7414,0.04225409409563696,0.13021601190678414,0.08796191781114718,1
003467_01,S7414,0.07798298838026294,0.17947671830446577,0.10149372992420283,1
003467_02,S7414,0.13650537532651566,0.2262965425949182,0.08979116726840253,1
003468_01,S7414,0.07359577738930385,0.2374732214380888,0.16387744404878496,1
003468_02,S7414,0.1265090507741098,0.26375947810451555,0.13725042733040577,1
003469_01,S7414,0.13388034127332904,0.3095496074685204,0.17566926619519135,1
003469_02,S7414,0.09052760003172097,0.1693407093096147,0.07881310927789373,1
003470_01,S7414,0.08922027986599285,0.11801023535404737,0.02878995548805452,1
003470_02,S7414,0.08283733267549472,0.20852250068770617,0.12568516801221147,1
003472_01,S7414,0.12779330187854043,0.16551134183209112,0.03771803995355069,1
003472_02,S7414,0.0510667139114931,0.1383619724177249,0.08729525850623181,1
003473_01,S7414,0.14015604293408804,0.22533299457353054,0.0851769516394425,1
003473_02,S7414,0.06720429971205708,0.24201903355360505,0.17481473384154797,1
003474_01,S7414,0.13959588709701715,0.17597059402288256,0.03637470692586542,1
003474_02,S7414,0.07252622066832555,0.2725389244421371,0.20001270377381158,1
003475_01,S7414,0.12110884912715177,0.18657965562177373,0.06547080649462196,1
003475_02,S7414,0.10674686861395447,0.21275381149118708,0.10600694287723261,1
003476_01,S7414,0.1008103096941723,0.22194005175680478,0.12112974206263248,1
003476_02,S7414,0.08833998788659565,0.19227162087285274,0.10393163298625709,1
003477_01,S7414,0.08630123008832927,0.1607893657435595,0.07448813565523024,1
003477_02,S7414,0.0749385679672015,0.12093491565282023,0.045996347685618735,1
003478_01,S7414,0.13024745091616055,0.23565520877410373,0.10540775785794318,1
003478_02,S7414,0.1506938663645376,0.1527573741233514,0.0020635077588138095,1
003479_01,S7414,0.13578176317149557,0.12694865717504217,-0.0088331059964534,0
003479_02,S7414,0.07204988558804244,0.20571294555509276,0.1336630599670503,1
003480_01,S7414,0.1093104498982804,0.15696169400911383,0.047651244110833435,1
003480_02,S7414,0.0593294816268427,0.07699926971148938,0.017669788084646677,1
003482_01,S7414,0.0852634260223418,0.18295967394367707,0.09769624792133527,1
003482_02,S7414,0.10184147018969895,0.16183854370477524,0.059997073515076285,1
003483_01,S7414,0.10650134771202503,0.15817506816513355,0.051673720453108515,1
003483_02,S7414,0.15332229412789403,0.18188700688908915,0.028564712761195127,1
003485_01,S7414,0.07298127752100737,0.16877729111318238,0.095796013592175,1
003485_02,S7414,0.053406457582618555,0.1813571193514376,0.12795066176881906,1
003486_01,S7414,0.10739342335377307,0.1723739469550685,0.06498052360129543,1
003486_02,S7414,0.11098495205376624,0.3154908270516399,0.20450587499787365,1
003487_01,S7414,0.050033264202926,0.15220231419725805,0.10216904999433205,1
003487_02,S7414,0.11278754926149494,0.15514164979821918,0.04235410053672424,1
003489_01,S7414,0.05886885152272531,0.13592433097124,0.07705547944851468,1
003489_02,S7414,0.07632130934558197,0.14624694223515777,0.0699256328895758,1
003490_01,S7414,0.05610686866078752,0.13026264101023746,0.07415577234944995,1
003490_02,S7414,0.054707944493173025,0.1484771817721203,0.09376923727894727,1
003491_01,S7414,0.04500101192260982,0.18222347658536328,0.13722246466275345,1
003491_02,S7414,0.06958582277270724,0.20752872048623236,0.13794289771352514,1
003493_01,S7414,0.07865081869013313,0.20596953769663814,0.12731871900650502,1
003493_02,S7414,0.06760494300208443,0.18158109883301946,0.11397615583093502,1
003494_01,S7414,0.09210418391026265,0.09253313958964063,0.0004289556793779792,1
003494_02,S7414,0.07685831470117573,0.199004383772182,0.12214606907100627,1
003495_01,S7414,0.040734776694544964,0.15261627056920435,0.11188149387465939,1
003495_02,S7414,0.05036072577750308,0.13645137747753977,0.08609065170003669,1
003496_01,S7414,0.0718841205750245,0.21673219048184744,0.14484806990682295,1
003496_02,S7414,0.04674052846208334,0.25557868165888054,0.2088381531967972,1
003497_01,S7414,0.06483504056302393,0.27241024923405344,0.20757520867102952,1
003497_02,S7414,0.055161133553894466,0.16133847641547264,0.10617734286157818,1
003499_01,S7414,0.03797763329414114,0.21248825259124393,0.1745106192971028,1
003499_02,S7414,0.10923026821000162,0.08020612766152375,-0.029024140548477864,0
003500_01,S7414,0.062545846400428,0.1697200504579085,0.1071742040574805,1
003500_02,S7414,0.11711121500515562,0.10201421605342675,-0.015096998951728863,0
003503_01,S7414,0.04198897462667681,0.10103047591982327,0.059041501293146455,1
003503_02,S7414,0.04001434225628478,0.06868646000457944,0.02867211774829466,1
003504_01,S7414,0.0401473182160032,0.21004035302661492,0.16989303481061171,1
003504_02,S7414,0.08576524295463007,0.13093114710303994,0.04516590414840986,1
003505_01,S7414,0.05515356354637177,0.1690328481311846,0.11387928458481283,1
003505_02,S7414,0.04250262864264273,0.16101501023268364,0.1185123815900409,1
003506_01,S7414,0.1042958429226331,0.22017630129174823,0.11588045836911513,1
003506_02,S7414,0.08171496939418395,0.1845923684127889,0.10287739901860495,1
003507_01,S7414,0.03948686963850339,0.19463786832437652,0.15515099868587312,1
003507_02,S7414,0.042560926904039176,0.23875389372971775,0.19619296682567858,1
003508_01,S7414,0.05469993893529946,0.1324383953350957,0.07773845639979624,1
003508_02,S7414,0.07487774967593983,0.2656730127828636,0.19079526310692377,1
003510_01,S7414,0.058362967818231894,0.20594306753491995,0.14758009971668806,1
003510_02,S7414,0.07045627846654393,0.14165949319043564,0.07120321472389171,1
003511_01,S7414,0.07962255836220716,0.10737734094128157,0.027754782579074405,1
003511_02,S7414,0.08299973781638469,0.14187944429777685,0.058879706481392166,1
003513_01,S7414,0.06752475027158697,0.17977376448686355,0.11224901421527658,1
003513_02,S7414,0.08030889103510311,0.12596945689623995,0.04566056586113684,1
003514_01,S7414,0.09141055317959668,0.10152052080349652,0.010109967623899846,1
003514_02,S7414,0.07491669410176488,0.16613825072533245,0.09122155662356757,1
003515_01,S7414,0.06297257323850187,0.1104194104509881,0.04744683721248623,1
003515_02,S7414,0.0766090798061026,0.21591272217041818,0.13930364236431558,1
003516_01,S7414,0.12893408464303585,0.1941304932988478,0.06519640865581194,1
003516_02,S7414,0.07912739228858429,0.11618167916539578,0.03705428687681149,1
003517_01,S7414,0.05505074816645525,0.15867672377436765,0.1036259756079124,1
003517_02,S7414,0.0556232650407706,0.10353335820362736,0.04791009316285676,1
003518_01,S7414,0.0945703278193063,0.21941251676256518,0.12484218894325888,1
003518_02,S7414,0.0658007344728368,0.22316561881816216,0.15736488434532536,1
003520_01,S7414,0.0711932811612305,0.09285605885732286,0.02166277769609236,1
003520_02,S7414,0.062379305963406184,0.18047970124562776,0.11810039528222158,1
003521_01,S7414,0.1281555088156576,0.17601187300002924,0.04785636418437164,1
003521_02,S7414,0.061081457708618565,0.2681857230168284,0.20710426530820986,1
003522_01,S7414,0.1399087519247465,0.21960279376434202,0.07969404183959553,1
003522_02,S7414,0.08698813327626843,0.19594174528889985,0.10895361201263142,1
003523_01,S7414,0.13385383894115194,0.15751984793902415,0.023666008997872218,1
003523_02,S7414,0.059302836140160464,0.2302967012030542,0.17099386506289374,1
003524_01,S7414,0.16489804797147345,0.18907112820216762,0.02417308023069417,1
003524_02,S7414,0.0657333078078156,0.21238625121128213,0.14665294340346652,1
003525_01,S7414,0.20633442317543613,0.18383610851102702,-0.022498314664409103,0
003525_02,S7414,0.09440931893261635,0.1179871519922305,0.023577833059614153,1
003527_01,S7414,0.0961345682209237,0.13307142318913587,0.03693685496821217,1
003527_02,S7414,0.16132724262653617,0.14955635875330248,-0.01177088387323369,0
003528_01,S7414,0.07292902585407908,0.1706254721585961,0.09769644630451703,1
003528_02,S7414,0.08306270034489391,0.17589349055771736,0.09283079021282345,1
003529_01,S7414,0.12418260355240565,0.14665959408523602,0.022476990532830365,1
003529_02,S7414,0.074937040623542,0.24137038102472322,0.1664333404011812,1
003530_01,S7414,0.10216735051031688,0.2606196470397202,0.1584522965294033,1
003530_02,S7414,0.11869761376465977,0.3524676210383121,0.23377000727365232,1
003531_01,S7414,0.08770366272705347,0.26347367191248033,0.17577000918542685,1
003531_02,S7414,0.09220451631120866,0.22087642322890708,0.12867190691769842,1
003532_01,S7414,0.116756028777029,0.08133579448862223,-0.035420234288406766,0
003532_02,S7414,0.06609394539727143,0.12243369552467494,0.05633975012740351,1
003534_01,S7414,0.11140257934459238,0.1879238134414224,0.07652123409683001,1
003534_02,S7414,0.079134516449557,0.1751919038878468,0.0960573874382898,1
003535_01,S7414,0.10396405512531372,0.14608583363016434,0.04212177850485062,1
003535_02,S7414,0.07697317648659059,0.16063414965265774,0.08366097316606715,1
003536_01,S7414,0.12260215956826813,0.2024074720269058,0.07980531245863766,1
003536_02,S7414,0.09644559964040714,0.18493097265163094,0.0884853730112238,1
003537_01,S7414,0.07914817702131537,0.2741680541224087,0.1950198771010933,1
003537_02,S7414,0.08091313687001525,0.20246179917211254,0.1215486623020973,1
003538_01,S7414,0.1354912065719484,0.22945329600281997,0.09396208943087156,1
003538_02,S7414,0.07830028044165947,0.1150281016122852,0.03672782117062573,1
003539_01,S7414,0.1491297882741697,0.2520400324702906,0.10291024419612091,1
003539_02,S7414,0.2609922835727209,0.178833946565828,-0.08215833700689293,0
003540_01,S7414,0.10165014866293565,0.2836588469066313,0.18200869824369564,1
003540_02,S7414,0.1458386967738856,0.15856221121443217,0.012723514440546563,1
003541_01,S7414,0.1027251047501558,0.41181396426168937,0.3090888595115336,1
003541_02,S7414,0.16391037300638864,0.22948895250633053,0.06557857949994189,1
003542_01,S7414,0.20502254095556458,0.29477228737061706,0.08974974641505248,1
003542_02,S7414,0.12327984617895031,0.2650872849154353,0.141807438736485,1
003543_01,S7414,0.081833297946884,0.2525385050955389,0.1707052071486549,1
003543_02,S7414,0.09428114202188193,0.40643363495357876,0.31215249293169683,1
003544_01,S7414,0.10738590024478951,0.1786069995959684,0.07122109935117889,1
003544_02,S7414,0.1148150693216987,0.37934972425863617,0.26453465493693745,1
003546_01,S7414,0.13022737365629394,0.3330980256591875,0.20287065200289356,1
003546_02,S7414,0.07500522314157336,0.3626267368480725,0.28762151370649913,1
003547_01,S7414,0.210206843596025,0.2399029295170439,0.029696085921018883,1
003547_02,S7414,0.1546783306289016,0.33771686381121524,0.18303853318231364,1
003549_01,S7414,0.1050559794700017,0.2937386764348282,0.1886826969648265,1
003549_02,S7414,0.1961141434360223,0.2909329557901343,0.09481881235411199,1
003550_01,S7414,0.08375712121901659,0.16411575592287367,0.08035863470385708,1
003550_02,S7414,0.12712241864155832,0.20041332149597263,0.07329090285441431,1
003551_01,S7414,0.0986870931503149,0.17665098379191013,0.07796389064159523,1
003551_02,S7414,0.09923130854655621,0.19099845919546996,0.09176715064891375,1
003552_01,S7414,0.09589224782415,0.2309897836030657,0.1350975357789157,1
003552_02,S7414,0.12234149737650725,0.22560186036330146,0.10326036298679421,1
003553_01,S7414,0.16125897136384548,0.24669126348552833,0.08543229212168285,1
003553_02,S7414,0.1643661998485705,0.2584181799093778,0.09405198006080731,1
003555_01,S7414,0.09834733795327266,0.1528982838675751,0.05455094591430243,1
003555_02,S7414,0.07806909889604971,0.29293106419050186,0.21486196529445215,1
003556_01,S7414,0.14469929144980267,0.20997489493400479,0.06527560348420211,1
003556_02,S7414,0.12570366128486302,0.3212528903001418,0.1955492290152788,1
003557_01,S7414,0.062924483161214,0.1672975182232502,0.1043730350620362,1
003557_02,S7414,0.12569094214546847,0.22320153606163756,0.09751059391616909,1
003748_01,S7414,0.06062117912585079,0.10736213510048438,0.04674095597463359,1
003748_02,S7414,0.0608775084197248,0.13948171038442356,0.07860420196469875,1
003749_01,S7414,0.08953897947508678,0.126917707080005,0.03737872760491821,1
003749_02,S7414,0.056929327186098465,0.17231237448724,0.11538304730114152,1
003750_01,S7414,0.12725441591855877,0.19779399681665713,0.07053958089809836,1
003750_02,S7414,0.1465282764612054,0.22242574911384888,0.07589747265264349,1
003751_01,S7414,0.14869939198127158,0.2387471571371733,0.09004776515590171,1
003751_02,S7414,0.08152877039187839,0.271343587803348,0.1898148174114696,1
003752_01,S7414,0.1194734689683461,0.17113901756351738,0.05166554859517128,1
003752_02,S7414,0.07330087194206504,0.11827192983206063,0.044971057889995586,1
003753_01,S7414,0.12599711540981645,0.1379417699304647,0.011944654520648246,1
003753_02,S7414,0.06285449252425919,0.12912264724415048,0.0662681547198913,1
003754_01,S7414,0.10290818620276315,0.15344640100173984,0.05053821479897669,1
003754_02,S7414,0.12148526583451517,0.1399696621793763,0.018484396344861112,1
003755_01,S7414,0.14745562431988846,0.1255539809648057,-0.021901643355082767,0
003755_02,S7414,0.05767504767528659,0.2383798496259946,0.180704801950708,1
003756_01,S7414,0.09844400810887684,0.16323190754263267,0.06478789943375583,1
003756_02,S7414,0.08261732802881155,0.1638078196382687,0.08119049160945715,1
003757_01,S7414,0.1741118886987384,0.1937047241793928,0.019592835480654408,1
003757_02,S7414,0.0720695132100614,0.11647591353426745,0.04440640032420605,1
003758_01,S7414,0.11093035183288148,0.1887459116753528,0.07781555984247131,1
003758_02,S7414,0.16235668339590795,0.17521128769792,0.012854604302012046,1
003759_01,S7414,0.11884291184257305,0.2194197506306969,0.10057683878812386,1
003759_02,S7414,0.05924301139040201,0.13633701474692733,0.07709400335652533,1
003760_01,S7414,0.21786243842637426,0.1876141739204923,-0.030248264505881972,0
003760_02,S7414,0.18562406111926721,0.22049924994058256,0.03487518882131535,1
003761_01,S7414,0.1617509002962479,0.19642767508516387,0.03467677478891598,1
003761_02,S7414,0.12608107384786857,0.20130082430409518,0.07521975045622661,1
003762_01,S7414,0.16361420666850265,0.13637778213240945,-0.027236424536093207,0
003762_02,S7414,0.10895387793558885,0.17144204663925786,0.06248816870366901,1
003763_01,S7414,0.09139959101984237,0.15538206885826025,0.06398247783841789,1
003763_02,S7414,0.09116467824063125,0.11126515395796317,0.020100475717331923,1
003764_01,S7414,0.07998985459527348,0.11462662217867074,0.03463676758339726,1
003764_02,S7414,0.11224544499537083,0.1860278010417193,0.07378235604634846,1
003766_01,S7414,0.10332946259739997,0.13735486666411506,0.03402540406671509,1
003766_02,S7414,0.1177580518299251,0.20075402838492157,0.08299597655499646,1
003767_01,S7414,0.07082803075199907,0.1384245057815925,0.06759647502959341,1
003767_02,S7414,0.051363842325818816,0.3356578315350044,0.2842939892091856,1
003768_01,S7414,0.06143368111110008,0.24860675477579683,0.18717307366469677,1
003768_02,S7414,0.08015011156440684,0.5509001695719242,0.4707500580075174,1
003769_01,S7414,0.08524627869827232,0.23758807969727957,0.15234180099900724,1
003769_02,S7414,0.14066527133199538,0.30007366116629103,0.15940838983429564,1
003770_01,S7414,0.1415731330271597,0.1696615029841356,0.02808836995697589,1
003770_02,S7414,0.10222002530929038,0.19786072714361436,0.09564070183432398,1
003772_01,S7414,0.08134282093375818,0.21620932634342477,0.1348665054096666,1
003772_02,S7414,0.14636181317550076,0.2590643853217816,0.11270257214628085,1
003773_01,S7414,0.07040713999351399,0.2448611338708843,0.17445399387737032,1
003773_02,S7414,0.0946027604537825,0.2965532708996874,0.2019505104459049,1
003774_01,S7414,0.05821942423824126,0.18438990383809511,0.12617047959985386,1
003774_02,S7414,0.10126761951611835,0.2637380554467252,0.16247043593060684,1
003776_01,S7414,0.06370765869401807,0.34588755486819,0.28217989617417194,1
003776_02,S7414,0.16283644100601224,0.15193486952348667,-0.010901571482525574,0
003777_01,S7414,0.057823223817878855,0.3397600489365529,0.2819368251186741,1
003777_02,S7414,0.11720779966227449,0.19794562797578052,0.08073782831350604,1
003778_01,S7414,0.05797622526216872,0.224764450625219,0.16678822536305027,1
003778_02,S7414,0.1532533739140602,0.13687387939174886,-0.016379494522311328,0
003779_01,S7414,0.04303019257377233,0.2626234093566926,0.21959321678292026,1
003779_02,S7414,0.1007519844239076,0.15099725792285232,0.05024527349894471,1
003780_01,S7414,0.089982507918555,0.2690882568967318,0.17910574897817683,1
003780_02,S7414,0.12348541221318841,0.276930436390608,0.15344502417741956,1
003781_01,S7414,0.09283239511718974,0.272692895102535,0.17986049998534528,1
003781_02,S7414,0.061889227695698976,0.18264763196747985,0.12075840427178088,1
003782_01,S7414,0.06751034488693254,0.1907873234565276,0.12327697856959506,1
003782_02,S7414,0.06622724106119805,0.20790751643870592,0.14168027537750788,1
