event_id,episode_id,window,physical_view_id,source_frame,image,image_bytes,image_sha256
002893_02,002893,ready,right_wrist_view,389,images/002893_02_ready_right_wrist_view.jpg,49941,c9d2935179d7f55f0ef4ab83025dc9c51292257323886e4906b55f756df7aca2
002909_01,002909,early,exo_view,66,images/002909_01_early_exo_view.jpg,46453,eddc84fa4f346da0fa7c1452d0ee29d394f0e215b6bef78d5afd1363794c4d84
002909_01,002909,ready,exo_view,177,images/002909_01_ready_exo_view.jpg,47388,168dedfb43b70ed8e7274a4affbe3df64ecbb2de7b98e1b1bb68af010409f3dd
002909_02,002909,early,exo_view,246,images/002909_02_early_exo_view.jpg,48375,1e5024165e9374183e98e06efca9d23dca3b21cd7787b3312c712b8338949a62
002909_02,002909,ready,exo_view,354,images/002909_02_ready_exo_view.jpg,48207,92837e621a6c145b3edbb170301d0f1f3deef1d3da82f422bc60e55deb8df1f0
002909_01,002909,early,front_view,66,images/002909_01_early_front_view.jpg,55582,aaa180b24fc4adddc73c7840b54e1682584fb8b929af7f77474c0dd0e89e720d
002909_01,002909,ready,front_view,177,images/002909_01_ready_front_view.jpg,55609,0e1572f19065bbbe873ffbb6b2c0eb2586d5c9e2da5d854aae9425dd26a7e171
002909_02,002909,early,front_view,246,images/002909_02_early_front_view.jpg,53898,9cb1b99e1ddfcad8f343b59c862eec359d76f31112a05fc625ed51f06e4c8065
002909_02,002909,ready,front_view,354,images/002909_02_ready_front_view.jpg,53012,25a49b6acaf06b031020b9e04f11137c8a4f8a82806e5bb70d8f1c31bb17b18b
002909_01,002909,early,human_front_view,66,images/002909_01_early_human_front_view.jpg,53185,ca25b1ea1dd08c082302a46804bcb80f6c764d8776918c7d341099ded4988cf4
002909_01,002909,ready,human_front_view,177,images/002909_01_ready_human_front_view.jpg,60200,61ddb79de7be9b7b036ab46c2210420e1d220f25c78e47d0d7980980ad251411
002909_02,002909,early,human_front_view,246,images/002909_02_early_human_front_view.jpg,53522,9e96f611d1dfb9a53b7599e23e7be5eaff1745b857201315ac22f1002602f33a
002909_02,002909,ready,human_front_view,354,images/002909_02_ready_human_front_view.jpg,67262,560b50d9acb78ec68d423cfe6fe3a0605b1272eebd55f108ea3eece9fe931a84
002909_01,002909,early,left_wrist_view,66,images/002909_01_early_left_wrist_view.jpg,63438,b4d1ac43b402727bef679a4a3179a5e27c2a053f2bdef30a2380262c01c608f7
002909_01,002909,ready,left_wrist_view,177,images/002909_01_ready_left_wrist_view.jpg,51540,d4a14895c9894f082570a01f4a589015e71f759baf41a619912c0edeeaa206c9
002909_02,002909,early,left_wrist_view,246,images/002909_02_early_left_wrist_view.jpg,56390,4c0019fb0f21bea0705678b6c135b3d981209c028e8763da7041e3b6547b7a55
002909_02,002909,ready,left_wrist_view,354,images/002909_02_ready_left_wrist_view.jpg,55582,6187df1ca2c781fa7626fee71c5c09f8f34ad97aabdb52323da47af463a338e5
002909_01,002909,early,right_wrist_view,66,images/002909_01_early_right_wrist_view.jpg,54850,2088a1ab5f292aa846b7bf26d37ddaa66034a6b3170c8880317f97d6faed5a07
002909_01,002909,ready,right_wrist_view,177,images/002909_01_ready_right_wrist_view.jpg,53809,ecb2fa6f5177a146d4d723c82374117967549e868875fd1c0048e09178788a71
002909_02,002909,early,right_wrist_view,246,images/002909_02_early_right_wrist_view.jpg,56017,9e87ca14e6e7d6f23acceb70acf78494f11c245dd64792ffc7bd86a58cce6387
002909_02,002909,ready,right_wrist_view,354,images/002909_02_ready_right_wrist_view.jpg,52466,54093a3260a0c95ed3a4f2adb80ab416f5e52d1d1e1bbdba663f6ea4e52aa8a0
002919_01,002919,early,exo_view,77,images/002919_01_early_exo_view.jpg,48463,bfc850c5f73d69d6679d89827b8e2ee73fe02ae0919d2039ccb12add036a2cab
002919_01,002919,ready,exo_view,209,images/002919_01_ready_exo_view.jpg,47926,8123ea33a38093e4ea9a4ccf46b4e9c2abcb215087294125ee6ea66b97a35755
002919_02,002919,early,exo_view,284,images/002919_02_early_exo_view.jpg,47482,ca169ee8acbd9617017b37afc27f44b4716c49a4721792210237d5067d332f5e
002919_02,002919,ready,exo_view,393,images/002919_02_ready_exo_view.jpg,47443,5f70186d72620cb0eebd39298007bcf9f5f872779a5d31100fb61b04be268d71
002919_01,002919,early,front_view,77,images/002919_01_early_front_view.jpg,57371,7830361bbdd557a74c9a793d89cdba2dbd815b00b9943fa0d5f535102c90c5d0
002919_01,002919,ready,front_view,209,images/002919_01_ready_front_view.jpg,55622,99ea0c7b6349993f7c65a7d3546e36222dc68efd60755a0180b7399d01cf2471
002919_02,002919,early,front_view,284,images/002919_02_early_front_view.jpg,55315,aedf3b5da5842893604a3ad4db1c70ba113ab866f163290011852bd495f56362
002919_02,002919,ready,front_view,393,images/002919_02_ready_front_view.jpg,50302,4ce920105bbab4dea31c72013c65d07ac0accd82622e299309f326402ff831bc
002919_01,002919,early,human_front_view,77,images/002919_01_early_human_front_view.jpg,53633,41acfad96f9d0e06c0d4b0aefb7b32e4300a84054c762fd0aea5f0dd0cde4e13
002919_01,002919,ready,human_front_view,209,images/002919_01_ready_human_front_view.jpg,61166,ecea158164e827505951be24286cb9f7a72dd7eb7ae6a1851a7d50c8da8adfd2
002919_02,002919,early,human_front_view,284,images/002919_02_early_human_front_view.jpg,61027,e35a6282147277459daadc450263dfc5cf39cc07eafc8f3268e3cff223f3272f
002919_02,002919,ready,human_front_view,393,images/002919_02_ready_human_front_view.jpg,63109,efca3b64e1b5d552300e5726d6b31192ae6a1dc68cced93ad0e48081e7a1abe5
002919_01,002919,early,left_wrist_view,77,images/002919_01_early_left_wrist_view.jpg,60614,f8a6cf208dc4a0dd06157cf9384f6a6be794d12d29c25a1296c2fe4ad4edb080
002919_01,002919,ready,left_wrist_view,209,images/002919_01_ready_left_wrist_view.jpg,46773,fda7ceb5b4c922b1a3f0e62fe3a50e0f31e5ce14e0867f0fe7eeb9a014490d19
002919_02,002919,early,left_wrist_view,284,images/002919_02_early_left_wrist_view.jpg,53980,3fa71c82671c9b6936e7614c4cc34990f9cbfe9c1eb3ebd7a89e8a69fa4091b8
002919_02,002919,ready,left_wrist_view,393,images/002919_02_ready_left_wrist_view.jpg,53244,c77dc79c393fbab6adbb61c80aa1b27a24e37097eaa966caed34ad2370df4502
002919_01,002919,early,right_wrist_view,77,images/002919_01_early_right_wrist_view.jpg,55570,71adc578040893683be571fbb93954cd2145df7b3e96af2deea05ee2e31fdb3a
002919_01,002919,ready,right_wrist_view,209,images/002919_01_ready_right_wrist_view.jpg,53929,c87bebeb717fe56225c09c6810c2887cd6c69d695a82c5b019b7241352a5a20a
002919_02,002919,early,right_wrist_view,284,images/002919_02_early_right_wrist_view.jpg,55539,76764b6c7f2860c142b3900537e6393bd553e5d8dd37a62a8d57cccaf360f1a5
002919_02,002919,ready,right_wrist_view,393,images/002919_02_ready_right_wrist_view.jpg,44667,f61f6cf58e57182e7424d9d95c3f4dea9c25ce999777fc17934b76c78d405762
002928_01,002928,early,exo_view,61,images/002928_01_early_exo_view.jpg,50021,765df5cf7ebb565b2a37c12aa0c41f463a08c120ac5616834aa9c8ef6def8337
002928_01,002928,ready,exo_view,171,images/002928_01_ready_exo_view.jpg,50399,69c0ace250061b7a5e6fedf81fc1f5717c7907c7170647aa398dd80db06993d2
002928_02,002928,early,exo_view,231,images/002928_02_early_exo_view.jpg,50428,6e9c68839945eb3aa60f83666e81988c374fe201c72449a5b74ac0f37ef992a5
002928_02,002928,ready,exo_view,343,images/002928_02_ready_exo_view.jpg,50037,5a2ccb27c2548c6d4ba6845d0c12164e06ce44e6e00137b3a39726bb680a594a
002928_01,002928,early,front_view,61,images/002928_01_early_front_view.jpg,61325,f5a0c040851f11c4ae137886655d22bcbec8ee326595d5cf039e22c60465736b
002928_01,002928,ready,front_view,171,images/002928_01_ready_front_view.jpg,53535,37fe0888a27061e65383e99b1c56384c0ac95767463de928540d43603496a0f5
002928_02,002928,early,front_view,231,images/002928_02_early_front_view.jpg,59699,db8069732ebdf73c5f050c63c6d79c96d3b9bcb32e3d814477b247cbb13e5f52
002928_02,002928,ready,front_view,343,images/002928_02_ready_front_view.jpg,52493,ea47f130e474ae427b8abde61afa305750258ac6c57761dc0f5c9d306941d308
002928_01,002928,early,human_front_view,61,images/002928_01_early_human_front_view.jpg,41060,1beb7baf59bb041015bcc8f9ce5b4813755eb6e80c253f5b03cbdc6320cf617c
002928_01,002928,ready,human_front_view,171,images/002928_01_ready_human_front_view.jpg,51022,b227e48391dced3c29312d75735a816e226e26494c5693c3220f8da59af34d69
002928_02,002928,early,human_front_view,231,images/002928_02_early_human_front_view.jpg,43389,efb1d32b2775a75e0e79d1f6454f95eb61de4283b048df349f44d8d8dbca43c2
002928_02,002928,ready,human_front_view,343,images/002928_02_ready_human_front_view.jpg,52542,f015eb5a7bdf614daefe01dbe17b3c28ed39de465b28fb6eb27eb240883c616a
002928_01,002928,early,left_wrist_view,61,images/002928_01_early_left_wrist_view.jpg,63517,262201622d50b199c991db29f76138d8ccc994f1f6d0c7d5d88ce260523a3bfa
002928_01,002928,ready,left_wrist_view,171,images/002928_01_ready_left_wrist_view.jpg,59935,70c046723223b48df9571a91e19a60041038973054dd7bf2301e7ca899297c92
002928_02,002928,early,left_wrist_view,231,images/002928_02_early_left_wrist_view.jpg,62823,e7c1bc8faa138d1e7fec1d3135e45d0f0ecccf9cf698464ca7199fa9cc76cd48
002928_02,002928,ready,left_wrist_view,343,images/002928_02_ready_left_wrist_view.jpg,60761,55dfa4a982d590000eab53b320f8b13e41e9c294d89e1d977ddc2a96f6958762
002928_01,002928,early,right_wrist_view,61,images/002928_01_early_right_wrist_view.jpg,56320,839bb31d53a251edb356dc3d31e86256c0ddf9e376e9ceabb0444f619e527961
002928_01,002928,ready,right_wrist_view,171,images/002928_01_ready_right_wrist_view.jpg,42481,10206755dc7539e04902e8386d853275a6a9ad52af8ffbc67d87bc1eab670d9c
002928_02,002928,early,right_wrist_view,231,images/002928_02_early_right_wrist_view.jpg,53499,376298d9ec43803a1da2591939acb9242aa3cf92ecb6a2c92b6a28eaeaf8bdc4
002928_02,002928,ready,right_wrist_view,343,images/002928_02_ready_right_wrist_view.jpg,44928,a90e63e64417dfca18e6614933a7d094d216de8305b3ec6d02a2e29c76a93e8e
002933_01,002933,early,exo_view,75,images/002933_01_early_exo_view.jpg,51252,79883cca3d1f1c5be1db120f6733961170a86a5b734fe18a0ed28b111c13ee31
002933_01,002933,ready,exo_view,186,images/002933_01_ready_exo_view.jpg,51314,864b335c6dc582f44bb5d4ac66730ab42a843f1cba796d10f41bbef144ff381d
002933_02,002933,early,exo_view,249,images/002933_02_early_exo_view.jpg,50548,2211a4088c52a11864cd7fd62f2fac219fa11c170e28a4f7397a19b1feafc050
002933_02,002933,ready,exo_view,360,images/002933_02_ready_exo_view.jpg,50828,004b6b436d60d060fa8f7558f386b47849a06628b18b27e8d254f56a51f690fc
002933_01,002933,early,front_view,75,images/002933_01_early_front_view.jpg,61180,4acbe1372623017599070230053b9c70b72579856aea2b086574d42216f7cd67
002933_01,002933,ready,front_view,186,images/002933_01_ready_front_view.jpg,59137,ace140c50040495fcc2744ef95798c64b4d2396e33c27c539d92edb69f9bde25
002933_02,002933,early,front_view,249,images/002933_02_early_front_view.jpg,59943,cb5e53d8da12fd998f53b2d48173f7b97ff5a52a9785aa93f34ae7fbc065e9fa
002933_02,002933,ready,front_view,360,images/002933_02_ready_front_view.jpg,55418,d6bd1e15b19acd24699c8ce27024a863cea88766ddad46488e1571b0786a9d16
002933_01,002933,early,human_front_view,75,images/002933_01_early_human_front_view.jpg,48208,55b33034754256005c743943ceb0395cd57c1b874936a3e9be71c0cce985f44f
002933_01,002933,ready,human_front_view,186,images/002933_01_ready_human_front_view.jpg,54444,655eeb0e052ef1ff1a2b8c3430a2456118965e718c5e16a423c024d26228f0d3
002933_02,002933,early,human_front_view,249,images/002933_02_early_human_front_view.jpg,47230,f26922c46c7ba97874ea12877eed5abd361736892c4fdeb5735d4c4a5f3c76f8
002933_02,002933,ready,human_front_view,360,images/002933_02_ready_human_front_view.jpg,63962,1f625aff8c55631c96a9d4e32e24cb98f6b0d22865149ae7e3e2f93a19ba6bc4
002933_01,002933,early,left_wrist_view,75,images/002933_01_early_left_wrist_view.jpg,62769,106066f1af7e25afce6221955a30866ba960c02d85332628aca3f9a9a22bb84e
002933_01,002933,ready,left_wrist_view,186,images/002933_01_ready_left_wrist_view.jpg,49637,1d252d2e0c135fa55c579da7c857ce640641d6d304074b2f25024adc9233051e
002933_02,002933,early,left_wrist_view,249,images/002933_02_early_left_wrist_view.jpg,61708,9faea60865e9fed68325297c596cfccc84b13c4e5c27e0b83ab9a6fe68ed87e3
002933_02,002933,ready,left_wrist_view,360,images/002933_02_ready_left_wrist_view.jpg,62365,a2edfe8dc64306c2f0cb8433bc26dea1fac9c2b2dea788aea029e12cd6b45546
002933_01,002933,early,right_wrist_view,75,images/002933_01_early_right_wrist_view.jpg,57734,c02802734ec1a5429b093a2455ecf4b3d0b0f05f60162dd41f1d8eb06107ae42
002933_01,002933,ready,right_wrist_view,186,images/002933_01_ready_right_wrist_view.jpg,56729,c9180377164c76ac3578d9c912f22abaa1bb19f33fa33bd86f7b88e0ecbdd8de
002933_02,002933,early,right_wrist_view,249,images/002933_02_early_right_wrist_view.jpg,58334,a02ddc135c4f6732f887b893a504cfd6dabd6d7eb60279ebf729850875a551b9
002933_02,002933,ready,right_wrist_view,360,images/002933_02_ready_right_wrist_view.jpg,48822,763f40826d932f64582a961880e14be6b6d933176c9c12c4332d9ff0a7024241
002937_01,002937,early,exo_view,79,images/002937_01_early_exo_view.jpg,51155,7b338a26800551376ec8fdac1a6144643b9a9f45255555502ca0181c38902a2a
002937_01,002937,ready,exo_view,192,images/002937_01_ready_exo_view.jpg,51026,4fe6c7a53632f63dd7772c8435059570883aa331402c9d7af32d9aeadd28f0e6
002937_02,002937,early,exo_view,276,images/002937_02_early_exo_view.jpg,52222,1316236e7a347038d73c6705df5bdadbc55967dfbe0e7ea01f1e0e126ccc23ca
002937_02,002937,ready,exo_view,409,images/002937_02_ready_exo_view.jpg,51573,e23835436cb4bf3f4874762411dd2277400a0bd35227e1e002dbbf01c08368c7
002937_01,002937,early,front_view,79,images/002937_01_early_front_view.jpg,61707,b46e067ce5b0cd8ccf2c2a3277fe29c69f5130b55c83fcea2862da6146118f5a
002937_01,002937,ready,front_view,192,images/002937_01_ready_front_view.jpg,58254,34abc4a264c017ba3d471f59e1f85266df1f7246b005c0a68c54b40f7766f9b8
002937_02,002937,early,front_view,276,images/002937_02_early_front_view.jpg,59333,b4aa20e8dc428199c7e0c55b7540d5633e7c9e7b5014dab19c264f4281e4c9d4
002937_02,002937,ready,front_view,409,images/002937_02_ready_front_view.jpg,59682,7793befdc87bd1053c682c75208f9c418846e5e01fb7a26d5299d920f76fb921
002937_01,002937,early,human_front_view,79,images/002937_01_early_human_front_view.jpg,40804,5af06ea5ad14931d2411614771a6d4b0a9a30714a99c0e8dec01eba6c50ca091
002937_01,002937,ready,human_front_view,192,images/002937_01_ready_human_front_view.jpg,50436,2d9d503d22473eb06b52edf75633c9746782a1a25b407590f5cbb17677f2b43d
002937_02,002937,early,human_front_view,276,images/002937_02_early_human_front_view.jpg,50660,8a706337ad98b04f7202b57b3cb33f7ea7ed1b223b26f6cc6ea0c3ee7fb23403
002937_02,002937,ready,human_front_view,409,images/002937_02_ready_human_front_view.jpg,57814,9b98cbb18816f7759cab693002a632a06da30deef202d4045656035494061452
002937_01,002937,early,left_wrist_view,79,images/002937_01_early_left_wrist_view.jpg,65434,7c45dc626cb74e2f4989d8b2b92b8d72f4ada36950191e86b0e949660f862d50
002937_01,002937,ready,left_wrist_view,192,images/002937_01_ready_left_wrist_view.jpg,49742,c68e4a2cb5045088731b2410974d13697ab614d66b98ef37aca8cd505c56c273
002937_02,002937,early,left_wrist_view,276,images/002937_02_early_left_wrist_view.jpg,59824,a195c38a238cc47985a14052dc50e07db66ba2f13b15cc48be56912a8724418b
002937_02,002937,ready,left_wrist_view,409,images/002937_02_ready_left_wrist_view.jpg,49990,e60b74e7955567ad526559e03dfb5521ca3d8c968619d3e5bddc9f985828ab5c
002937_01,002937,early,right_wrist_view,79,images/002937_01_early_right_wrist_view.jpg,55404,6e40e360923c118ab599b04edd53f4e81829bd3f0584a6a75a542d0afb702c5d
002937_01,002937,ready,right_wrist_view,192,images/002937_01_ready_right_wrist_view.jpg,54134,a4dc8561990d23669a7331085c832e92b4d10aba5b5dcff4b4dbc275b11d8d52
002937_02,002937,early,right_wrist_view,276,images/002937_02_early_right_wrist_view.jpg,55436,4d0d94270b46080e04248078b39277fcc8b0a1cf4ecc6e088a641a43bc21206b
002937_02,002937,ready,right_wrist_view,409,images/002937_02_ready_right_wrist_view.jpg,55201,5d9af0ce41d3fa226990f6eddbed53a9818436f4dbdb368b69baf7d6f695eb89
002951_01,002951,early,exo_view,55,images/002951_01_early_exo_view.jpg,49318,b910dc3d8cef14f8532782f07210c752451f2e84b46155411437679d0664582d
002951_01,002951,ready,exo_view,159,images/002951_01_ready_exo_view.jpg,50453,eec51532d3b70ca82533cf9caa40e9ce8d47a651aea356c88ec8e03f56e866c7
002951_02,002951,early,exo_view,233,images/002951_02_early_exo_view.jpg,51573,87f304ae1af1c7649334f0e0c9d9c83bbe7a0c24eeef8cf8bbe0b20058b22728
002951_02,002951,ready,exo_view,340,images/002951_02_ready_exo_view.jpg,50807,c48a87a2aded513891aed7a46b8ada91a965ba2a01fc42f7792dd13a31afb16d
002951_01,002951,early,front_view,55,images/002951_01_early_front_view.jpg,59077,a1406e91d26b4058f8833117c588e182151a346085f4d4a12361944383acfdf6
002951_01,002951,ready,front_view,159,images/002951_01_ready_front_view.jpg,55657,fd33f8ce49e3eb2c2610db30ef474a160aff433fc8e4b8503568d0dae78c3ae3
002951_02,002951,early,front_view,233,images/002951_02_early_front_view.jpg,56776,eabb375cf54581acd594470fe94b9181b4cc3e0bea88328ed6fb7d435a0b6444
002951_02,002951,ready,front_view,340,images/002951_02_ready_front_view.jpg,52383,c9174239e40f1a7dc59d2d41d5dcf9347fa75f5d4410976d65f06c2384d35213
002951_01,002951,early,human_front_view,55,images/002951_01_early_human_front_view.jpg,45668,06ebc5a2cf6ac37ea86e9ea2a37b86bdbf58c6bf3011970318f5cd2994ba42aa
002951_01,002951,ready,human_front_view,159,images/002951_01_ready_human_front_view.jpg,54643,489d3243f23181b5c3fd7dc060aa4099577d9fd685adf5e6d7a2f9b73aa97465
002951_02,002951,early,human_front_view,233,images/002951_02_early_human_front_view.jpg,56176,51a85eac2de6bbdcbd1fadf3e75db955b9870753ceea750cbf5c510fe8680ffc
002951_02,002951,ready,human_front_view,340,images/002951_02_ready_human_front_view.jpg,61594,d7e9c9b26e54c24036add86345af53fb156877a9e18a9d0a85b542109a5eccd9
002951_01,002951,early,left_wrist_view,55,images/002951_01_early_left_wrist_view.jpg,61929,650ba0169c7d9389aebf571fd08dfffc3fe44362f1abfc0e7384ea0617ccebb9
002951_01,002951,ready,left_wrist_view,159,images/002951_01_ready_left_wrist_view.jpg,46386,b373b6096d9fbdebcc9ba8212656bde9c6a0ddbf192b844f858ed5552462e15d
002951_02,002951,early,left_wrist_view,233,images/002951_02_early_left_wrist_view.jpg,57681,14ef1d42f8c834663b7fc2518aa52058794b383d516f5681452b1cb19dc920af
002951_02,002951,ready,left_wrist_view,340,images/002951_02_ready_left_wrist_view.jpg,58126,bfe082e46d71d1761a57e98b8691604c6414fb910d8cae505ffcb754afc6cac4
002951_01,002951,early,right_wrist_view,55,images/002951_01_early_right_wrist_view.jpg,55820,2fa48090241f9e7295062a3c6f61b6388347967c20cddb0a9e30b2b41b465a1b
002951_01,002951,ready,right_wrist_view,159,images/002951_01_ready_right_wrist_view.jpg,55495,a180cdd104f78db3eb1775f32de6010ed50b87844fc16eecd55af990caf26be6
002951_02,002951,early,right_wrist_view,233,images/002951_02_early_right_wrist_view.jpg,57535,b9e829ca1f6f94533194459be1498c12ca0246abd88d6c18bf56f9a288e2e635
002951_02,002951,ready,right_wrist_view,340,images/002951_02_ready_right_wrist_view.jpg,47138,80157b33a29696d6c5fd5656836957acd2de42e0e4f63f5fa88ca4cbf03d62da
003426_01,003426,early,exo_view,78,images/003426_01_early_exo_view.jpg,51168,539ac168d926709d2ba483b105b8cfe218c708e6cabd0620270fdfc636851f3a
003426_01,003426,ready,exo_view,246,images/003426_01_ready_exo_view.jpg,50806,43b9883f795d96524ec7df51230f998e27daaf9e7b0e5a7f2bfe71d02579dfbd
003426_02,003426,early,exo_view,338,images/003426_02_early_exo_view.jpg,52627,57370b6550cde2cc8643555bec98d0cdae52339c911c1ab7b5657f95d902fd96
003426_02,003426,ready,exo_view,481,images/003426_02_ready_exo_view.jpg,50622,72b84e8509964c038017c73031f99c4de951b4871dc7dd18352af54e9f6bcf76
003426_01,003426,early,front_view,78,images/003426_01_early_front_view.jpg,57223,af5c7fd60256f227e19431a5a68888cffec167edc7dec9be80f958da45d6a9bc
003426_01,003426,ready,front_view,246,images/003426_01_ready_front_view.jpg,55752,46e99b24b8a21531fecd4fd8fd2a2fb44d0745277ff77c0ea9bd1d2f574c740d
003426_02,003426,early,front_view,338,images/003426_02_early_front_view.jpg,58344,d5f20c7adfcf7f892a62149b10260aa187cde751ae4209380ec66931125480b5
003426_02,003426,ready,front_view,481,images/003426_02_ready_front_view.jpg,57413,5c010fc159659c4dc064485e12dfb10a02e859658f3f5bf19deb8793069cc30e
003426_01,003426,early,human_front_view,78,images/003426_01_early_human_front_view.jpg,54023,c4f9f3744e0d699a69366d7f8fd36dd77df790ad00f84d3da14db9ca4193feb8
003426_01,003426,ready,human_front_view,246,images/003426_01_ready_human_front_view.jpg,64729,b26c14541997a6fdb60eb7efb5bd16daf3894303a8b4eb8d19317ed55039c28c
003426_02,003426,early,human_front_view,338,images/003426_02_early_human_front_view.jpg,62165,57af591f1c04a5c78f16e969b9438ae4d529c8fc5e56842cb2a2db39a2f060c8
003426_02,003426,ready,human_front_view,481,images/003426_02_ready_human_front_view.jpg,64581,5f8f50663ac51f6a74335b8a6d94c9f2c3d868890f1f829773f1935782707f77
003426_01,003426,early,left_wrist_view,78,images/003426_01_early_left_wrist_view.jpg,67809,49844b8317149302c86f4299ffe971d29b089a5e460eeaa0b58d9f54e62829a3
003426_01,003426,ready,left_wrist_view,246,images/003426_01_ready_left_wrist_view.jpg,67700,bda205b7fd1c0de07b8930409003e2f8134ec8ecbfb878d134016f0aac76902e
003426_02,003426,early,left_wrist_view,338,images/003426_02_early_left_wrist_view.jpg,68862,06539fdb968133af288db394d6689fabe0e8727fe8a9a001f6737193f7ed23b9
003426_02,003426,ready,left_wrist_view,481,images/003426_02_ready_left_wrist_view.jpg,53270,d2ceca84dbaa1f9b71527d53fa1620518882eada68182814797e39cf06e57590
003426_01,003426,early,right_wrist_view,78,images/003426_01_early_right_wrist_view.jpg,66022,7cb77bb44b63566c1f9cc81c7096efc706c8e5c5e33437966e1fbb8e10603843
003426_01,003426,ready,right_wrist_view,246,images/003426_01_ready_right_wrist_view.jpg,51264,28426328c989dca03d3b23d32baae0d1b6252df6d481ea51f4536138af7b275f
003426_02,003426,early,right_wrist_view,338,images/003426_02_early_right_wrist_view.jpg,64664,06b19831ed1feef75c65605660d4aaff017cca326ab3b4ca4ccb588ca273fa03
003426_02,003426,ready,right_wrist_view,481,images/003426_02_ready_right_wrist_view.jpg,67168,089f8e97f583aca7c9189a8f4891a2e1af9f97352d9b08f00102d8f90a14808f
003431_01,003431,early,exo_view,83,images/003431_01_early_exo_view.jpg,51212,6b52b4090bb831f5d35c18b3c2233e0019fb93cd9c9e4687684b87c2504570e0
003431_01,003431,ready,exo_view,252,images/003431_01_ready_exo_view.jpg,49982,c0c9cc8cafe5c2efdcf2c48d6fce0671bbfe56fe578c8b1300777133bac7ccb2
003431_02,003431,early,exo_view,331,images/003431_02_early_exo_view.jpg,50977,410e68f9e28fc3dacad41656f686057ecb0fd78b07059bda35f2e267e0d79319
003431_02,003431,ready,exo_view,483,images/003431_02_ready_exo_view.jpg,50460,5837b077d5da63bbe11eedcd2d9ebce74160b862e6f2c26dba532f57d2766064
003431_01,003431,early,front_view,83,images/003431_01_early_front_view.jpg,57100,2fa9ad6eaf39aafd0268b385d4d91f1aacce91def5ca8d67864d85f214d89f46
003431_01,003431,ready,front_view,252,images/003431_01_ready_front_view.jpg,56643,4e47d0376707b5275769bcf835302fc6da8e2eb3209b172c7779d026078d26c9
003431_02,003431,early,front_view,331,images/003431_02_early_front_view.jpg,55118,ecc60a62933e28b63e91e9126dabd0b0ece61bdbffa993872ddb08b1063a89df
003431_02,003431,ready,front_view,483,images/003431_02_ready_front_view.jpg,53961,52c2a563c56de00a853293449b53e14dded9f4b946e373aa73bc8255ea366e9e
003431_01,003431,early,human_front_view,83,images/003431_01_early_human_front_view.jpg,55681,7eb83a023ab2c6fdb0dc6794873e123f6cbaaa0dcd83bb80f60406c9547e1c32
003431_01,003431,ready,human_front_view,252,images/003431_01_ready_human_front_view.jpg,63178,4adb44ee9f9449ba7c790e966e52c7f1f51d93f562e80cbcfce4913ad56aa1db
003431_02,003431,early,human_front_view,331,images/003431_02_early_human_front_view.jpg,60333,c4d4f070e4c628bf34fa22d4472c2bd7eb8c4b8806c1fcc0128e9339f49e9c99
003431_02,003431,ready,human_front_view,483,images/003431_02_ready_human_front_view.jpg,69597,d8ef55961fd72aa7c3db59ce36e222e58e15a27922a909cbfd84443c613839b9
003431_01,003431,early,left_wrist_view,83,images/003431_01_early_left_wrist_view.jpg,73473,43bdb3e7e5e3eaf851187a68b4486a0379119e936fcfb73320439e949cac1b29
003431_01,003431,ready,left_wrist_view,252,images/003431_01_ready_left_wrist_view.jpg,71345,ea7a2019f7187df901b4fe064160c7e059e3fdbd63e2c690b742ffaede873ceb
003431_02,003431,early,left_wrist_view,331,images/003431_02_early_left_wrist_view.jpg,72912,be1b37fab38eea83d74b759689810c26d4ba43d6476675220338ee451b8ea2bb
003431_02,003431,ready,left_wrist_view,483,images/003431_02_ready_left_wrist_view.jpg,71227,ee9c10fdcc02ce922a9b61dbc0d3742f35a29c2aec0444e449caa45c3c604fb0
003431_01,003431,early,right_wrist_view,83,images/003431_01_early_right_wrist_view.jpg,66252,dcfbeed083d432be3fa5ed4eb446e43d9734f2db2b56c2db647fdc07e976cfbd
003431_01,003431,ready,right_wrist_view,252,images/003431_01_ready_right_wrist_view.jpg,52418,3e67c51083508e59fa8f6cebaf105a425eb538e3f24c493a71f3f6c23b3da885
003431_02,003431,early,right_wrist_view,331,images/003431_02_early_right_wrist_view.jpg,61985,bc657dc5820a58c44d82749b192758b12fabb2e5af06e06a0cdd5c3f3e8bf221
003431_02,003431,ready,right_wrist_view,483,images/003431_02_ready_right_wrist_view.jpg,48110,d3fff4fd816c3dbab46f2bad8a663ee27b3174d2c274d52390a1a55970e6bcd0
003439_01,003439,early,exo_view,77,images/003439_01_early_exo_view.jpg,50369,94c1237d2825ef89b0da31666d447c916436b4b3e2ca1023df1d4148288a7c9b
003439_01,003439,ready,exo_view,251,images/003439_01_ready_exo_view.jpg,44723,04c76138e969a10a188ff1b4ad3cb2a6281c12eed090531a31aff5e5f3c55618
003439_02,003439,early,exo_view,344,images/003439_02_early_exo_view.jpg,51454,7ab32be3f908c04d2e4d7088d8f526bccfe3d0b2d898ab7c5b659e3611dca0c9
003439_02,003439,ready,exo_view,467,images/003439_02_ready_exo_view.jpg,49820,b15a8b9a2451962520e7e005ae50aeef9b7234e76c5e9f90b0404497d124b539
